CODIGO,DESCRIPCION,FECHA,ANIO,MES,DIA,DIA_SEMANA,VENTAS,TOTAL_VENDIDO,PRECIO_PROMEDIO,FRECUENCIA,HUBO_PROMOCION,TEMPORADA,fecha,target,lag_1,lag_2,lag_3,lag_6,mean_3,mean_6,growth_ratio,VENTAS_LOG,TOTAL_LOG,PRECIO_LOG,mes_sin,mes_cos,cluster,target_class,prob,decision,pred_sales,error_stock
1115,"RODAJA FORD 1.7/8""",22/01/2026,2026,1,22,4,14.0,175000.0,12500.0,7,0,Baja,2026-01-22,25000.0,24000.0,48000.0,130000.0,25000.0,67333.33333333333,179500.0,0.14285714285714285,2.70805020110221,12.07254696717504,9.433563920090563,0.49999999999999994,0.8660254037844387,0,0,0.4169342175531832,Mantener,76333.962603031,51333.962603031
1115,"RODAJA FORD 1.7/8""",25/02/2026,2026,2,25,3,8.0,98000.0,12250.0,4,0,Baja,2026-02-25,25000.0,25000.0,175000.0,24000.0,825000.0,74666.66666666667,204500.0,0.25510204081632654,2.1972245773362196,11.49273296168228,9.41336284529417,0.8660254037844386,0.5000000000000001,0,0,0.4499771692850451,Mantener,84697.27884436847,59697.27884436847
1115,"RODAJA FORD 1.7/8""",24/03/2026,2026,3,24,2,8.0,100000.0,12500.0,4,0,Baja,2026-03-24,93950.0,25000.0,25000.0,98000.0,24000.0,49333.333333333336,62000.0,0.9395,2.1972245773362196,11.51293546492023,9.433563920090563,1.0,6.123233995736766e-17,0,0,0.33994956250831065,Mantener,54376.524957280686,39573.475042719314
1116,"RODAJA FORD 2""",9/10/2025,2025,10,9,4,16.0,304000.0,19000.0,8,0,Baja,2025-10-09,128000.0,1200000.0,240000.0,60000.0,420000.0,500000.0,333713.3,0.42105263157894735,2.833213344056216,12.624786269856633,9.852246888342531,-0.8660254037844386,0.5000000000000001,0,0,0.3993811598005378,Mantener,162775.6153676547,34775.61536765471
1116,"RODAJA FORD 2""",6/03/2026,2026,3,6,5,28.0,378000.0,13500.0,14,0,Baja,2026-03-06,648000.0,27000.0,27000.0,54000.0,27000.0,36000.0,42250.0,1.7142857142857142,3.367295829986474,12.84265212010087,9.510519035757246,1.0,6.123233995736766e-17,0,1,0.09248919460892836,Mantener,107489.9857899051,540510.0142100949
1116,"RODAJA FORD 2""",16/03/2026,2026,3,16,1,48.0,648000.0,13500.0,12,0,Baja,2026-03-16,54000.0,378000.0,27000.0,27000.0,40500.0,144000.0,100750.0,0.08333333333333333,3.8918202981106265,13.381647518543097,9.510519035757246,1.0,6.123233995736766e-17,0,0,0.12234813829557856,Mantener,81725.16973722831,27725.16973722831
1117,"RODAJA FORD 2.1/4""",12/12/2025,2025,12,12,5,20.0,300000.0,15000.0,10,0,Alta,2025-12-12,86500.0,60000.0,192000.0,30000.0,25650.0,94000.0,82275.0,0.28833333333333333,3.044522437723423,12.611541086966115,9.61587214452889,-2.4492935982947064e-16,1.0,0,0,0.1595209752392062,Mantener,,
1117,"RODAJA FORD 2.1/4""",10/02/2026,2026,2,10,2,14.0,210000.0,15000.0,7,0,Baja,2026-02-10,60000.0,30000.0,86500.0,300000.0,30000.0,138833.33333333334,116416.66666666667,0.2857142857142857,2.70805020110221,12.25486757159303,9.61587214452889,0.8660254037844386,0.5000000000000001,0,0,0.4079924414036795,Mantener,,
1117,"RODAJA FORD 2.1/4""",23/02/2026,2026,2,23,1,12.0,180000.0,15000.0,6,0,Baja,2026-02-23,28000.0,60000.0,210000.0,30000.0,60000.0,100000.0,124416.66666666667,0.15555555555555556,2.5649493574615367,12.100717685412471,9.61587214452889,0.8660254037844386,0.5000000000000001,0,0,0.4259031869624059,Mantener,,
1118,"RODAJA FORD 2.1/2""",1/08/2025,2025,8,1,5,4.0,84000.0,21000.0,4,0,Baja,2025-08-01,120000.0,15.0,42000.0,210000.0,87554.25,84005.0,116817.78833333333,1.4285714285714286,1.6094379124341003,11.338583982516495,9.952325334619427,-0.8660254037844385,-0.5000000000000004,0,1,0.5766328530391749,Mantener,,
1120,"RODAJA  JAC 1.3/8""",12/12/2025,2025,12,12,5,14.0,154000.0,11000.0,7,0,Alta,2025-12-12,22000.0,91000.0,22000.0,66000.0,22000.0,59666.666666666664,95833.33333333333,0.14285714285714285,2.70805020110221,11.944714374881176,9.305741456739435,-2.4492935982947064e-16,1.0,0,0,0.34434982972744277,Mantener,,
1121,"RODAJA DODGE 1""",23/01/2026,2026,1,23,5,10.0,80000.0,8000.0,5,0,Baja,2026-01-23,31600.0,16000.0,15800.0,9.0,33600.0,10603.0,21445.0,0.395,2.3978952727983707,11.289794413577894,8.987321812850125,0.49999999999999994,0.8660254037844387,0,0,0.3917654251095596,Mantener,,
1122,"RODAJA DODGE 1.1/8""",24/01/2026,2026,1,24,6,22.0,198000.0,9000.0,11,0,Baja,2026-01-24,18000.0,34000.0,18000.0,54000.0,18000.0,35333.333333333336,48463.333333333336,0.09090909090909091,3.1354942159291497,12.19602736016897,9.105090961257085,0.49999999999999994,0.8660254037844387,0,0,0.21497613840019297,Mantener,,
1123,"RODAJA DODGE 1.1/4""",27/11/2025,2025,11,27,4,10.0,94000.0,9400.0,5,0,Alta,2025-11-27,38000.0,19000.0,119800.0,13000.0,39000.0,50600.0,45883.333333333336,0.40425531914893614,2.3978952727983707,11.451060699493427,9.148571345578551,-0.5000000000000004,0.8660254037844384,0,0,0.4017775780144049,Mantener,,
1124,"RODAJA DODGE 1.3/8""",5/12/2025,2025,12,5,5,28.0,224000.0,8000.0,14,0,Alta,2025-12-05,48000.0,102000.0,17000.0,51000.0,67150.0,56666.666666666664,50791.666666666664,0.21428571428571427,3.367295829986474,12.319405795112926,8.987321812850125,-2.4492935982947064e-16,1.0,0,0,0.1703376819583242,Mantener,,
1124,"RODAJA DODGE 1.3/8""",30/01/2026,2026,1,30,5,4.0,32000.0,8000.0,4,0,Baja,2026-01-30,32000.0,48000.0,224000.0,102000.0,34000.0,124666.66666666667,79333.33333333333,1.0,1.6094379124341003,10.373522431293592,8.987321812850125,0.49999999999999994,0.8660254037844387,0,0,0.6886295162454894,Reforzar stock,,
1125,"RODAJA DODGE 1.1/2""",24/12/2025,2025,12,24,3,8.0,72000.0,9000.0,4,0,Alta,2025-12-24,36000.0,126000.0,113400.0,239400.0,180900.0,159600.0,116250.0,0.5,2.1972245773362196,11.184435286790631,9.105090961257085,-2.4492935982947064e-16,1.0,0,0,0.590224526799279,Reforzar stock,,
1125,"RODAJA DODGE 1.1/2""",6/03/2026,2026,3,6,5,10.0,90000.0,9000.0,5,0,Baja,2026-03-06,27000.0,36000.0,72000.0,126000.0,18900.0,78000.0,100950.0,0.3,2.3978952727983707,11.407576060361786,9.105090961257085,1.0,6.123233995736766e-17,0,0,0.33793269818790495,Mantener,,
1126,"RODAJA DODGE 1.5/8""",29/10/2025,2025,10,29,3,12.0,126000.0,10500.0,6,0,Baja,2025-10-29,84000.0,100000.0,40000.0,168800.0,886200.0,102933.33333333333,296671.6666666667,0.6666666666666666,2.5649493574615367,11.744045122410057,9.259225769705994,-0.8660254037844386,0.5000000000000001,0,0,0.5614367322388883,Mantener,99424.42268507298,15424.422685072976
1126,"RODAJA DODGE 1.5/8""",26/11/2025,2025,11,26,3,12.0,120000.0,10000.0,6,0,Alta,2025-11-26,462000.0,10000.0,84000.0,126000.0,168800.0,73333.33333333333,88133.33333333333,3.85,2.5649493574615367,11.695255355062795,9.210440366976517,-0.5000000000000004,0.8660254037844384,0,1,0.4557046850955236,Mantener,73041.51417047324,388958.4858295268
1126,"RODAJA DODGE 1.5/8""",31/01/2026,2026,1,31,6,44.0,462000.0,10500.0,17,0,Baja,2026-01-31,35364.67,120000.0,10000.0,84000.0,40000.0,71333.33333333333,80000.0,0.07654690476190476,3.8066624897703196,13.043322334563697,9.259225769705994,0.49999999999999994,0.8660254037844387,0,0,0.07916309741555054,Mantener,77815.39962569826,42450.729625698266
1127,"RODAJA DODGE 1.3/4""",27/12/2025,2025,12,27,6,7.0,84000.0,12000.0,7,0,Alta,2025-12-27,18733.03,300000.0,48000.0,48600.0,145800.0,132200.0,102500.0,0.2230122619047619,2.0794415416798357,11.338583982516495,9.392745258631441,-2.4492935982947064e-16,1.0,0,0,0.5294280481696345,Mantener,,
1128,"RODAJA DODGE 1.7/8""",10/02/2026,2026,2,10,2,44.0,594000.0,13500.0,11,0,Baja,2026-02-10,168170.8,52000.0,432000.0,208000.0,455400.0,230666.66666666666,216833.33333333334,0.2831158249158249,3.8066624897703196,13.29463628184505,9.510519035757246,0.8660254037844386,0.5000000000000001,0,0,0.15789654554733412,Mantener,,
1129,"RODAJA DODGE 2""",24/01/2026,2026,1,24,6,12.0,171600.0,14300.0,6,0,Baja,2026-01-24,56800.0,143000.0,100000.0,364000.0,286000.0,202333.33333333334,162033.5,0.331002331002331,2.5649493574615367,12.052927293524847,9.568084743872936,0.49999999999999994,0.8660254037844387,0,0,0.5477698686119326,Mantener,,
1129,"RODAJA DODGE 2""",31/01/2026,2026,1,31,6,20.0,287200.0,14360.0,10,0,Baja,2026-01-31,21784.36,56800.0,171600.0,143000.0,1.0,123800.0,139233.5,0.0758508356545961,3.044522437723423,12.567937598044296,9.57227147806062,0.49999999999999994,0.8660254037844387,0,0,0.18717029898054272,Mantener,,
1130,"RODAJA DODGE 2.1/4""",13/08/2025,2025,8,13,3,22.0,358600.0,16300.0,4,0,Baja,2025-08-13,130424.0,65200.0,47800.0,1621800.0,153000.0,578266.6666666666,610266.6666666666,0.3637032905744562,3.1354942159291497,12.789965628771702,9.69898173460629,-0.8660254037844385,-0.5000000000000004,0,0,0.49409720613770586,Mantener,,
1130,"RODAJA DODGE 2.1/4""",25/11/2025,2025,11,25,2,12.0,210000.0,17500.0,6,0,Alta,2025-11-25,35000.0,62000.0,130424.0,358600.0,1621800.0,183674.66666666666,380970.6666666667,0.16666666666666666,2.5649493574615367,12.25486757159303,9.770013301136158,-0.5000000000000004,0.8660254037844384,0,0,0.5441384297134784,Mantener,,
1131,"RODAJA DODGE 2.1/2""",10/03/2026,2026,3,10,2,10.0,210000.0,21000.0,5,0,Baja,2026-03-10,90531.31,42000.0,42000.0,378000.0,67000.0,154000.0,151167.33333333334,0.4311014761904762,2.3978952727983707,12.25486757159303,9.952325334619427,1.0,6.123233995736766e-17,0,0,0.42057585249776863,Mantener,,
1132,"RODAJA DODGE 2.3/4""",28/10/2025,2025,10,28,2,8.0,240000.0,30000.0,4,0,Baja,2025-10-28,30000.0,30000.0,42.0,71000.0,213000.0,33680.666666666664,70090.33333333333,0.125,2.1972245773362196,12.388398368982115,10.308985993422082,-0.8660254037844386,0.5000000000000001,0,0,0.4212919310516398,Mantener,,
1134,"RODAJA BUSETA 1""",5/08/2025,2025,8,5,2,13.0,91400.0,7030.77,13,0,Baja,2025-08-05,14400.0,1.0,60000.0,35.0,46945.5,20012.0,25221.583333333332,0.1575492341356674,2.6390573296152584,11.423011698301428,8.858193731207809,-0.8660254037844385,-0.5000000000000004,0,0,0.3037268201227981,Mantener,,
1135,"RODAJA BUSETA 1.1/8""",5/08/2025,2025,8,5,2,13.0,143600.0,11046.15,13,0,Baja,2025-08-05,22000.0,76450.0,445200.0,1.0,38.0,173883.66666666666,95448.16666666667,0.1532033426183844,2.6390573296152584,11.874793899360315,9.309927755127152,-0.8660254037844385,-0.5000000000000004,0,0,0.36140758765822184,Mantener,,
1136,"RODAJA BUSETA 1.1/4""",26/11/2025,2025,11,26,3,16.0,146000.0,9125.0,4,0,Alta,2025-11-26,19000.0,270000.0,1.0,9500.0,18000.0,93167.0,52753.666666666664,0.13013698630136986,2.833213344056216,11.891368749982085,9.118882761487347,-0.5000000000000004,0.8660254037844384,0,0,0.346697018330738,Mantener,,
1138,"RODAJA BUSETA 1.1/2""",20/10/2025,2025,10,20,1,8.0,101600.0,12700.0,4,0,Baja,2025-10-20,36000.0,101600.0,81705.4,127000.0,27000.0,103435.13333333335,60225.06666666667,0.3543307086614173,2.1972245773362196,11.528808656597766,9.44943600950432,-0.8660254037844386,0.5000000000000001,0,0,0.5231902400720417,Mantener,,
1139,"RODAJA BUSETA 1.5/8""",20/10/2025,2025,10,20,1,12.0,163000.0,13583.33,6,0,Baja,2025-10-20,27000.0,82200.0,4.0,52000.0,52000.0,44734.666666666664,40170.833333333336,0.1656441717791411,2.5649493574615367,12.001511614739405,9.51667220154227,-0.8660254037844386,0.5000000000000001,0,0,0.3710130654506398,Mantener,,
1140,"RODAJA BUSETA 1.3/4""",12/12/2025,2025,12,12,5,8.0,143700.0,17962.5,4,0,Alta,2025-12-12,81515.0,70000.0,18500.0,73000.0,74000.0,53833.333333333336,70083.66666666667,0.567258176757133,2.1972245773362196,11.875490030985144,9.796097200375604,-2.4492935982947064e-16,1.0,0,0,0.4213706584650735,Mantener,,
1141,"RODAJA BUSETA 1.7/8""",15/09/2025,2025,9,15,1,8.0,152000.0,19000.0,4,0,Baja,2025-09-15,76000.0,418000.0,109967.5,190000.0,40000.0,239322.5,132634.75,0.5,2.1972245773362196,11.931642378754141,9.852246888342531,-1.0,-1.8369701987210297e-16,0,0,0.562766847536644,Mantener,,
1142,"RODAJA BUSETA 2""",15/09/2025,2025,9,15,1,8.0,176000.0,22000.0,4,0,Baja,2025-09-15,220000.0,133500.0,1118300.0,3.0,26.0,417267.6666666667,300071.5,1.25,2.1972245773362196,12.07824495582233,9.99884318585288,-1.0,-1.8369701987210297e-16,0,1,0.5077539279302931,Mantener,,
1146,"RODAJA NPR 1""",28/04/2025,2025,4,28,1,16.0,92800.0,5800.0,4,0,Baja,2025-04-28,23200.0,66.0,22200.0,33000.0,33.0,18422.0,22049.833333333332,0.25,2.833213344056216,11.438212694578302,8.665785595466064,0.8660254037844387,-0.4999999999999998,0,0,0.38382997142172476,Mantener,,
1147,"RODAJA NPR 1.1/8""",24/01/2026,2026,1,24,6,10.0,76000.0,7600.0,5,0,Baja,2026-01-24,45400.0,30400.0,30000.0,30000.0,87.0,30133.333333333332,17581.5,0.5973684210526315,2.3978952727983707,11.23850177707664,8.936035096566041,0.49999999999999994,0.8660254037844387,0,0,0.46599194210206035,Mantener,,
1148,"RODAJA NPR 1.1/4""",20/08/2025,2025,8,20,3,8.0,88000.0,11000.0,6,0,Baja,2025-08-20,22000.0,64000.0,22000.0,588300.0,421800.0,224766.66666666666,208583.66666666666,0.25,2.1972245773362196,11.385103457032141,9.305741456739435,-0.8660254037844385,-0.5000000000000004,0,0,0.5883613132553415,Reforzar stock,,
1149,"RODAJA NPR 1.3/8""",23/02/2026,2026,2,23,1,8.0,70000.0,8750.0,4,0,Baja,2026-02-23,54000.0,24000.0,8.0,114287.6,46000.0,46098.53333333333,153632.6,0.7714285714285715,2.1972245773362196,11.156264806643742,9.076923258535832,0.8660254037844386,0.5000000000000001,0,0,0.4847577540407179,Mantener,,
1150,"RODAJA NPR 1.1/2""",24/11/2025,2025,11,24,1,14.0,183000.0,13071.43,7,0,Alta,2025-11-24,26400.0,25000.0,26000.0,8.0,77231.0,17002.666666666668,25718.166666666668,0.14426229508196722,2.70805020110221,12.117246896289503,9.478260711295606,-0.5000000000000004,0.8660254037844384,0,0,0.3253739258465104,Mantener,,
1151,"RODAJA NPR 1.5/8""",16/12/2025,2025,12,16,2,42.0,690000.0,16427.27,11,0,Alta,2025-12-16,31000.0,62000.0,31000.0,33000.0,38.0,42000.0,21008.166666666668,0.04492753623188406,3.7612001156935624,13.444448325847754,9.706758910295664,-2.4492935982947064e-16,1.0,0,0,0.09708307963145249,Mantener,,
1152,"RODAJA NPR 1.3/4""",24/01/2026,2026,1,24,6,10.0,155000.0,15500.0,5,0,Baja,2026-01-24,31000.0,217000.0,31000.0,30.0,37.0,82676.66666666667,109938.56666666667,0.2,2.3978952727983707,11.951186847493476,9.648659816955295,0.49999999999999994,0.8660254037844387,0,0,0.3877889180622891,Mantener,,
1158,AMARRA PLASTICA AP4  4.8x250 MM,19/03/2024,2024,3,19,2,10.0,2500.0,250.0,5,0,Baja,2024-03-19,22610.0,2000.0,2000.0,12000.0,6750.0,5333.333333333333,8958.333333333334,9.044,2.3978952727983707,7.824445930877619,5.5254529391317835,1.0,6.123233995736766e-17,0,1,0.5572471794468996,Mantener,,
1159,AMARRA PLASTICA AP9 7.8x360 MM,7/02/2026,2026,2,7,6,15.0,10500.0,700.0,5,0,Baja,2026-02-07,2800.0,1400.0,240.0,1400.0,9100.0,1013.3333333333334,3190.0,0.26666666666666666,2.772588722239781,9.259225769705994,6.55250788703459,0.8660254037844386,0.5000000000000001,0,0,0.4400218508607535,Mantener,,
1159,AMARRA PLASTICA AP9 7.8x360 MM,9/02/2026,2026,2,9,1,4.0,2800.0,700.0,4,0,Baja,2026-02-09,4200.0,10500.0,1400.0,240.0,4200.0,4046.6666666666665,3423.3333333333335,1.5,1.6094379124341003,7.937731775260109,6.55250788703459,0.8660254037844386,0.5000000000000001,0,1,0.6314298352935662,Reforzar stock,,
1159,AMARRA PLASTICA AP9 7.8x360 MM,24/02/2026,2026,2,24,2,8.0,5600.0,700.0,4,0,Baja,2026-02-24,2100.0,4200.0,2800.0,10500.0,1400.0,5833.333333333333,3423.3333333333335,0.375,2.1972245773362196,8.630700432209832,6.55250788703459,0.8660254037844386,0.5000000000000001,0,0,0.5847356088872737,Reforzar stock,,
1159,AMARRA PLASTICA AP9 7.8x360 MM,16/03/2026,2026,3,16,1,34.0,23800.0,700.0,18,0,Baja,2026-03-16,7000.0,2800.0,1400.0,2100.0,2800.0,2100.0,3150.0,0.29411764705882354,3.5553480614894135,10.077482875583607,6.55250788703459,1.0,6.123233995736766e-17,0,0,0.11355963153414142,Mantener,,
1160,AMARRA PLASTICA AP5  4.8x300 MM,18/07/2025,2025,7,18,5,4.0,1500.0,375.0,4,0,Media,2025-07-18,300.0,5400.0,600.0,10200.0,8400.0,5400.0,4500.0,0.2,1.6094379124341003,7.313886831633462,5.929589143389895,-0.4999999999999997,-0.8660254037844388,0,0,0.6364442620306046,Reforzar stock,,
1160,AMARRA PLASTICA AP5  4.8x300 MM,30/07/2025,2025,7,30,3,10.0,3000.0,300.0,5,0,Media,2025-07-30,63600.0,3000.0,300.0,600.0,1500.0,1300.0,1050.0,21.2,2.3978952727983707,8.006700845440367,5.707110264748875,-0.4999999999999997,-0.8660254037844388,0,1,0.5661920538427069,Mantener,,
1160,AMARRA PLASTICA AP5  4.8x300 MM,31/07/2025,2025,7,31,4,212.0,63600.0,300.0,41,0,Media,2025-07-31,4800.0,3000.0,3000.0,300.0,300.0,2100.0,1300.0,0.07547169811320754,5.3612921657094255,11.060384472475045,5.707110264748875,-0.4999999999999997,-0.8660254037844388,0,0,0.056964724601600084,Mantener,,
1160,AMARRA PLASTICA AP5  4.8x300 MM,1/08/2025,2025,8,1,5,16.0,4800.0,300.0,5,0,Baja,2025-08-01,1800.0,63600.0,3000.0,3000.0,600.0,23200.0,11850.0,0.375,2.833213344056216,8.476579508530941,5.707110264748875,-0.8660254037844385,-0.5000000000000004,0,0,0.48915667250176625,Mantener,,
1160,AMARRA PLASTICA AP5  4.8x300 MM,6/08/2025,2025,8,6,3,6.0,1800.0,300.0,6,0,Baja,2025-08-06,1800.0,4800.0,63600.0,3000.0,600.0,23800.0,12550.0,1.0,1.9459101490553132,7.496097345175956,5.707110264748875,-0.8660254037844385,-0.5000000000000004,0,0,0.650089118649332,Reforzar stock,,
1160,AMARRA PLASTICA AP5  4.8x300 MM,16/08/2025,2025,8,16,6,16.0,4800.0,300.0,4,0,Baja,2025-08-16,1800.0,1710.0,1800.0,1800.0,3000.0,1770.0,12785.0,0.375,2.833213344056216,8.476579508530941,5.707110264748875,-0.8660254037844385,-0.5000000000000004,0,0,0.4703449427122525,Mantener,,
1160,AMARRA PLASTICA AP5  4.8x300 MM,20/09/2025,2025,9,20,6,10.0,3000.0,300.0,4,0,Baja,2025-09-20,1800.0,600.0,300.0,1800.0,1800.0,900.0,1835.0,0.6,2.3978952727983707,8.006700845440367,5.707110264748875,-1.0,-1.8369701987210297e-16,0,0,0.5240431854920784,Mantener,,
1161,AMARRA PLASTICA AP3  4.8x200 MM,28/02/2026,2026,2,28,6,4.0,800.0,200.0,4,0,Baja,2026-02-28,1200.0,4000.0,20400.0,1600.0,600.0,8666.666666666666,5066.666666666667,1.5,1.6094379124341003,6.68586094706836,5.303304908059076,0.8660254037844386,0.5000000000000001,0,1,0.6528497386828692,Reforzar stock,,
1161,AMARRA PLASTICA AP3  4.8x200 MM,5/03/2026,2026,3,5,4,7.0,1400.0,200.0,7,0,Baja,2026-03-05,752.0,1200.0,800.0,4000.0,2600.0,2000.0,5100.0,0.5371428571428571,2.0794415416798357,7.244941546337007,5.303304908059076,1.0,6.123233995736766e-17,0,0,0.5302748987136177,Mantener,,
1161,AMARRA PLASTICA AP3  4.8x200 MM,12/03/2026,2026,3,12,4,29.0,5800.0,200.0,9,0,Baja,2026-03-12,5200.0,3000.0,800.0,200.0,1200.0,1333.3333333333333,1225.3333333333333,0.896551724137931,3.4011973816621555,8.665785595466064,5.303304908059076,1.0,6.123233995736766e-17,0,0,0.23429206511624986,Mantener,,
1161,AMARRA PLASTICA AP3  4.8x200 MM,16/03/2026,2026,3,16,1,26.0,5200.0,200.0,5,0,Baja,2026-03-16,800.0,5800.0,3000.0,800.0,1400.0,3200.0,1992.0,0.15384615384615385,3.295836866004329,8.556606193773073,5.303304908059076,1.0,6.123233995736766e-17,0,0,0.3961830924035916,Mantener,,
1162,AMARRA PLASTICA AP12  4.8x500 MM,28/01/2026,2026,1,28,3,10.0,5000.0,500.0,5,0,Baja,2026-01-28,1000.0,15000.0,2500.0,2000.0,500.0,6500.0,5000.0,0.2,2.3978952727983707,8.517393171418904,6.2166061010848646,0.49999999999999994,0.8660254037844387,0,0,0.606646322856112,Reforzar stock,,
1163,AMARRA PLASTICA AP7  4.8x400 MM,1/12/2025,2025,12,1,1,12.0,4800.0,400.0,6,0,Alta,2025-12-01,1600.0,20000.0,400.0,1200.0,2000.0,7200.0,6466.666666666667,0.3333333333333333,2.5649493574615367,8.476579508530941,5.993961427306569,-2.4492935982947064e-16,1.0,0,0,0.6101876581439675,Reforzar stock,,
1163,AMARRA PLASTICA AP7  4.8x400 MM,26/12/2025,2025,12,26,5,4.0,1600.0,400.0,4,0,Alta,2025-12-26,800.0,4800.0,20000.0,400.0,14800.0,8400.0,6933.333333333333,0.5,1.6094379124341003,7.3783837129967145,5.993961427306569,-2.4492935982947064e-16,1.0,0,0,0.6920527066617008,Reforzar stock,,
1163,AMARRA PLASTICA AP7  4.8x400 MM,14/01/2026,2026,1,14,3,10.0,4000.0,400.0,5,0,Baja,2026-01-14,143.0,800.0,1600.0,4800.0,1200.0,2400.0,4800.0,0.03575,2.3978952727983707,8.294299608857235,5.993961427306569,0.49999999999999994,0.8660254037844387,0,0,0.6094228741633827,Reforzar stock,,
1164,AMARRA PLASTICA AP6  4.8x360 MM,2/03/2026,2026,3,2,1,8.0,4000.0,500.0,4,0,Baja,2026-03-02,2200.0,1000.0,4000.0,4400.0,14000.0,3133.3333333333335,5150.0,0.55,2.1972245773362196,8.294299608857235,6.2166061010848646,1.0,6.123233995736766e-17,0,0,0.5386136968820292,Mantener,,
1164,AMARRA PLASTICA AP6  4.8x360 MM,16/03/2026,2026,3,16,1,23.0,11500.0,500.0,5,0,Baja,2026-03-16,7500.0,3000.0,2200.0,4000.0,4400.0,3066.6666666666665,3100.0,0.6521739130434783,3.1780538303479458,9.350189267092581,6.2166061010848646,1.0,6.123233995736766e-17,0,0,0.2842812991104171,Mantener,,
1164,AMARRA PLASTICA AP6  4.8x360 MM,20/03/2026,2026,3,20,5,15.0,7500.0,500.0,5,0,Baja,2026-03-20,500.0,11500.0,3000.0,2200.0,4000.0,5566.666666666667,4283.333333333333,0.06666666666666667,2.772588722239781,8.922791623969637,6.2166061010848646,1.0,6.123233995736766e-17,0,0,0.48345897988359526,Mantener,,
1165,RESORTE DE SEGURIDAD DE CAMARA TIPO 30 (ASPIRAL),7/01/2026,2026,1,7,3,5.0,184500.0,36900.0,5,0,Baja,2026-01-07,811500.0,36900.0,36900.0,124355.0,36900.0,66051.66666666667,62742.5,4.3983739837398375,1.791759469228055,12.12541016250223,10.515993929932415,0.49999999999999994,0.8660254037844387,0,1,0.45305337477802254,Mantener,,
1165,RESORTE DE SEGURIDAD DE CAMARA TIPO 30 (ASPIRAL),31/01/2026,2026,1,31,6,22.0,811500.0,36886.36,22,0,Baja,2026-01-31,333000.0,184500.0,36900.0,36900.0,36900.0,86100.0,87342.5,0.41035120147874304,3.1354942159291497,13.606640898221913,10.515624223920373,0.49999999999999994,0.8660254037844387,0,0,0.09984380250095552,Mantener,,
1166,RESORTE DE SEGURIDAD DE CAMARA TIPO 24 (ASPIRAL),19/12/2025,2025,12,19,5,8.0,289300.0,36162.5,8,0,Alta,2025-12-19,145700.0,441900.0,120000.0,36900.0,36900.0,199600.0,159933.33333333334,0.5036294503975113,2.1972245773362196,12.575222947577679,10.495805601857464,-2.4492935982947064e-16,1.0,0,0,0.44379400883450576,Mantener,,
1167,PLATO RECOGE RESORTE  CAMARA TIPO30,7/08/2025,2025,8,7,4,18.0,266400.0,14800.0,18,0,Baja,2025-08-07,14800.0,14800.0,45000.0,29600.0,15000.0,29800.0,22333.333333333332,0.05555555555555555,2.9444389791664403,12.49275797139508,9.60245002503719,-0.8660254037844385,-0.5000000000000004,0,0,0.11409160269860404,Mantener,,
1169,RESORTE DE BANDA #1 MACK KENWORTH CURVO M/N Y M/V,29/12/2025,2025,12,29,1,11.0,265500.0,24000.0,7,0,Alta,2025-12-29,23500.0,23500.0,94000.0,94000.0,141000.0,70500.0,70500.0,0.08851224105461393,2.4849066497880004,12.48937388613538,10.085850775128717,-2.4492935982947064e-16,1.0,0,0,0.3579866828563198,Mantener,,
1169,RESORTE DE BANDA #1 MACK KENWORTH CURVO M/N Y M/V,22/01/2026,2026,1,22,4,8.0,188000.0,23500.0,8,0,Baja,2026-01-22,10.0,70500.0,320004.0,23000.0,23500.0,137834.66666666666,121000.66666666667,5.319148936170213e-05,2.1972245773362196,12.144202560946876,10.064798252418377,0.49999999999999994,0.8660254037844387,0,0,0.5235048261526746,Mantener,,
1169,RESORTE DE BANDA #1 MACK KENWORTH CURVO M/N Y M/V,14/03/2026,2026,3,14,6,12.0,279650.0,23500.0,10,1,Baja,2026-03-14,235000.0,349712.29,46000.0,10.0,320004.0,131907.43,162371.04833333334,0.8403361344537815,2.5649493574615367,12.541297676141784,10.064798252418377,1.0,6.123233995736766e-17,0,0,0.3990435649036556,Mantener,,
1170,RESORTE DE BANDA #2 TRAILER 22 CMS,23/10/2025,2025,10,23,4,5.0,105000.0,21000.0,5,0,Baja,2025-10-23,42000.0,42000.0,2.0,84600.0,10434.13,42200.666666666664,105406.02166666667,0.4,1.791759469228055,11.561725152903833,9.952325334619427,-0.8660254037844386,0.5000000000000001,0,0,0.5679992184869167,Mantener,,
1171,RESORTE DE BANDA #3 DOBLE KENWORTH 27 CMS,1/12/2025,2025,12,1,1,4.0,65500.0,16375.0,4,0,Alta,2025-12-01,16200.2,196000.0,49500.0,1.0,102000.0,81833.66666666667,77416.83333333333,0.24733129770992368,1.6094379124341003,11.089820688682373,9.703572127341126,-2.4492935982947064e-16,1.0,0,0,0.5056537036348995,Mantener,,
1172,RESORTE DE BANDA #4 ENWORTH 26CM,28/11/2025,2025,11,28,5,4.0,63300.0,15825.0,4,0,Alta,2025-11-28,66000.0,9.0,27066.71,82500.0,16000.0,36525.236666666664,49910.80333333334,1.042654028436019,1.6094379124341003,11.055656405795794,9.669409436169138,-0.5000000000000004,0.8660254037844384,0,0,0.5544354260372176,Mantener,,
