CODIGO,DESCRIPCION,FECHA,ANIO,MES,DIA,DIA_SEMANA,VENTAS,TOTAL_VENDIDO,PRECIO_PROMEDIO,FRECUENCIA,HUBO_PROMOCION,TEMPORADA
1108,"RODAJA FORD 1""",2024-03-21,2024,3,21,4,2.0,16000.0,8000.0,1,0,Baja 
300,ACOPLE RAPIDO 1/4 NACIONAL (AUTOMATICO),2024-03-21,2024,3,21,4,1.0,15000.0,15000.0,1,0,Baja 
301,CALIBRADOR DE AIRE 10-150 LIBRAS REGLA METALICA (LARGO),2024-03-21,2024,3,21,4,1.0,45000.0,45000.0,1,0,Baja 
309,EMPAQUETADURA VALVULA DE RELAY R-12R14T 102802 USA,2024-03-21,2024,3,21,4,4.0,200000.0,50000.0,1,0,Baja 
313,EMPAQUETADURA BOMBA DOBLE CHEVROLET B-60  C-70 287368  USA,2024-03-21,2024,3,21,4,3.0,290000.0,96666.66666666667,1,0,Baja 
279,TAPON DE CAMARA MGM COLORES SURTIDOS,2024-03-21,2024,3,21,4,1.0,3000.0,3000.0,1,0,Baja 
2772,TORNILLOS VARIOS,2024-03-21,2024,3,21,4,2.0,3500.0,1750.0,2,0,Baja 
2787,PIN LEVA #36,2024-03-21,2024,3,21,4,2.0,6000.0,3000.0,1,0,Baja 
269,VALVULA DE RETENCION 3/8,2024-03-21,2024,3,21,4,1.0,30000.0,30000.0,1,0,Baja 
271,VALVULA DESFOGUE (QR1) 3/8 (229859),2024-03-21,2024,3,21,4,2.0,60000.0,30000.0,2,0,Baja 
2702,SERVO CLUTCH 105mm AIRE M16x1.5 HID.M12x1.5HYUNDAI HINO KING LONG,2024-03-21,2024,3,21,4,1.0,330000.0,330000.0,1,0,Baja 
2769,RETEN JJ MERCEDEZ BENZ 69107 METAL TV 75X95X13,2024-03-21,2024,3,21,4,1.0,20000.0,20000.0,1,0,Baja 
2479,EMPAQUE DE CULATA COMPRESOR JAC,2024-03-21,2024,3,21,4,1.0,15000.0,15000.0,1,0,Baja 
251,SILICONA GRIS GRANDE 70ML,2024-03-21,2024,3,21,4,2.0,39211.6849,19605.84245,1,0,Baja 
2371,CINTA NEGRA 3M GRANDE,2024-03-21,2024,3,21,4,1.0,13000.0,13000.0,1,0,Baja 
2388,DIAFRAGMA TIPO 16 SAP,2024-03-21,2024,3,21,4,1.0,15000.0,15000.0,1,0,Baja 
2389,DIAFRAGMA TIPO 24 SAP,2024-03-21,2024,3,21,4,2.0,31000.0,15500.0,2,0,Baja 
217,VALVULA DE RELAY R12 (SALIDAS LATERALES) BENDIX- OR103009X,2024-03-21,2024,3,21,4,1.0,300000.0,300000.0,1,0,Baja 
2243,PIN CHAVETA PC#28 3/32x1.1/4,2024-03-21,2024,3,21,4,1.0,500.0,500.0,1,0,Baja 
2317,CONO 9/16 ABIERTO,2024-03-21,2024,3,21,4,1.0,1800.0,1800.0,1,0,Baja 
2043,MANGUERA CAUCHO LONA 300 PSI MULTIPROPOSITO 3/8,2024-03-21,2024,3,21,4,300.0,39000.0,130.0,1,0,Baja 
2031,RACOR UNION B62 10MM,2024-03-21,2024,3,21,4,1.0,12000.0,12000.0,1,0,Baja 
1943,REFUERZO MILIMETRICO DE 10 MM.,2024-03-21,2024,3,21,4,2.0,2000.0,1000.0,1,0,Baja 
635,RACOR BUCHIN B110 22*1.5*3/8.(SECADOR),2024-03-21,2024,3,21,4,1.0,12400.0,12400.0,1,0,Baja 
666,ROLLO TEFLON POR UNIDAD,2024-03-21,2024,3,21,4,3.0,3900.0,1300.0,2,0,Baja 
625,ANILLO B60 1/4,2024-03-21,2024,3,21,4,1.0,500.0,500.0,1,0,Baja 
631,REFUERZO 3/8,2024-03-21,2024,3,21,4,2.0,2100.0,1050.0,1,0,Baja 
632,REFUERZO 1/4,2024-03-21,2024,3,21,4,2.0,1500.0,750.0,1,0,Baja 
587,"RACOR CODO B69 3/8*1/4 90""",2024-03-21,2024,3,21,4,2.0,25000.0,12500.0,1,0,Baja 
544,RACOR T B127 HEMBRA HEMBRA MACHO1/4*1/4*1/4,2024-03-21,2024,3,21,4,1.0,15400.0,15400.0,1,0,Baja 
546,RACOR BUCHIN B110 3/4*1/2,2024-03-21,2024,3,21,4,1.0,15000.0,15000.0,1,0,Baja 
551,RACOR TAPON B109 3/4 MACHO,2024-03-21,2024,3,21,4,1.0,13500.0,13500.0,1,0,Baja 
552,RACOR TAPON B109 1/2 MACHO,2024-03-21,2024,3,21,4,2.0,19000.0,9500.0,2,0,Baja 
556,RACOR MIPLE B122  1/2*1/2 544A,2024-03-21,2024,3,21,4,1.0,13000.0,13000.0,1,0,Baja 
557,RACOR MIPLE B122 3/8*3/8,2024-03-21,2024,3,21,4,2.0,13200.0,6600.0,1,0,Baja 
558,RACOR MIPLE B122 1/4*1/4  544A,2024-03-21,2024,3,21,4,1.0,5000.0,5000.0,1,0,Baja 
507,TUERCA VIGIA PLASTICA 1/4,2024-03-21,2024,3,21,4,2.0,6000.0,3000.0,1,0,Baja 
515,ESPARRAGO LARGO 10CM HEX 1/2  ROSCA 3/8x5/16 VG,2024-03-21,2024,3,21,4,3.0,30000.0,10000.0,1,0,Baja 
457,"RACHE SAP 28 ESTRIAS 1.1/2"" (FINA) (288282L)",2024-03-21,2024,3,21,4,2.0,170000.0,85000.0,1,0,Baja 
421,"RETEN VICTOR 64584 RUEDA TRASERA BUSES Y CAMIONES D600. DIESEL.1976 A 1980, P900 1972 A 1981 USAR CON CAMISA 100.84X144.65X20.62",2024-03-21,2024,3,21,4,1.0,43000.0,43000.0,1,0,Baja 
431,RETEN VICTOR 69100 RDA.TRA.INT.HINO DUTRO CITY. 2006-2015 127X147.14X11,2024-03-21,2024,3,21,4,2.0,74000.0,37000.0,1,0,Baja 
358,ABRAZADERA CREMALLERA 10-16-9MM,2024-03-21,2024,3,21,4,5.0,10000.0,2000.0,1,0,Baja 
363,"ARANDELA DE LEVA 1.1/4""",2024-03-21,2024,3,21,4,3.0,4200.0,1400.0,1,0,Baja 
395,RETEN VICTOR 20212 RUEDA DELANTERA KODIAK  -  DIESEL CAMION Y TRACTO-CAMION 1998 EN ADELANTE  90X134.24X15 GIRATORIO,2024-03-21,2024,3,21,4,2.0,129000.0,64500.0,1,0,Baja 
T8726,TCA SEGUR OR 03 5/16,2024-03-21,2024,3,21,4,2.0,400.0,200.0,1,0,Baja 
T8739,TCA SEGUR RF 04 3/8,2024-03-21,2024,3,21,4,1.0,280.0,280.0,1,0,Baja 
T6520,TORN RO5 013 5/16*1,2024-03-21,2024,3,21,4,2.0,700.0,350.0,1,0,Baja 
T6536,TORN RO5 030 3/8*2 1/2,2024-03-21,2024,3,21,4,1.0,850.0,850.0,1,0,Baja 
T6327,"TCA  MM 10 P 1,25",2024-03-21,2024,3,21,4,1.0,450.0,450.0,1,0,Baja 
T6519,TORN RO5 012 5/16*3/4,2024-03-21,2024,3,21,4,2.0,600.0,300.0,1,0,Baja 
T7167,ARAN ZINC 06 3/8,2024-03-21,2024,3,21,4,2.0,400.0,200.0,1,0,Baja 
T203,ARAN SOPOR NEGRA 02 5/16,2024-03-21,2024,3,21,4,2.0,1400.0,700.0,1,0,Baja 
T284,ARAN RED 29 9/16*1/8 14MM,2024-03-21,2024,3,21,4,3.0,1200.0,400.0,1,0,Baja 
T3376,TORN MM HEX 019 P1.0 6*13,2024-03-21,2024,3,21,4,3.0,780.0,260.0,1,0,Baja 
T0212,ARAN SOPOR 01 1/2*3*3/16,2024-03-21,2024,3,21,4,1.0,6800.0,6800.0,1,0,Baja 
T0039,ARAN GALV ZINC M8,2024-03-21,2024,3,21,4,4.0,1000.0,250.0,1,0,Baja 
T171,ARAN RED 25 5/16*1/8,2024-03-21,2024,3,21,4,1.0,150.0,150.0,1,0,Baja 
971,BANDA 9308X MEDIO JUEGO INCOLBEST,2024-03-21,2024,3,21,4,2.0,214000.0,107000.0,1,0,Baja 
956,BANDA 4515XX MEDIO JUEGO INCOLBEST (A/C MARCA CHEVROLET 1980-1992 TIPO Brigadier UBIC Tras) / (A/C MARCA CHEVROLET 1980-1992 TIPO C-70 UBIC Tras) // (A/C MARCA CHEVROLET 1980-1997 TIPO Kodiak diesel - Gasolina UBIC Tras) // (A/C MARCA CHEVROLET 1987-1992,2024-03-21,2024,3,21,4,1.0,160000.0,160000.0,1,0,Baja 
957,BANDA 4515X MEDIO JUEGO INCOLBEST (A/C MARCA CHEVROLET 1980-1992 TIPO Brigadier UBIC Tras) / (A/C MARCA CHEVROLET 1980-1992 TIPO C-70 UBIC Tras) // (A/C MARCA CHEVROLET 1980-1997 TIPO Kodiak diesel - Gasolina UBIC Tras) // (A/C MARCA CHEVROLET 1987-1992,2024-03-21,2024,3,21,4,1.0,155000.0,155000.0,1,0,Baja 
901,"ESPARRAGO EJE 9/16x9/16x3""",2024-03-21,2024,3,21,4,1.0,3500.0,3500.0,1,0,Baja 
902,MANGUERA NEGRA J1402 3/8 POR METRO (HACER MANGUERA),2024-03-21,2024,3,21,4,1.0,100000.0,100000.0,1,0,Baja 
903,MANGUERA INFLALLANTAS NARANJA,2024-03-21,2024,3,21,4,200.0,6000.0,30.0,1,0,Baja 
905,"MANGUERA CAMARA 65CM 26""",2024-03-21,2024,3,21,4,1.0,30000.0,30000.0,1,0,Baja 
906,"MANGUERA CAMARA 80CM 32""",2024-03-21,2024,3,21,4,1.0,30000.0,30000.0,1,0,Baja 
916,ACOPLE HEMBRA  R2 JIC 1/2x7/8 IMP,2024-03-21,2024,3,21,4,2.0,19000.0,9500.0,1,0,Baja 
931,GRASA AZUL LITIO KILO 900 GRS 0.9 KG PLASTI (C12U),2024-03-21,2024,3,21,4,1.0,57000.0,57000.0,1,0,Baja 
933,GRASA AZUL LITIO LIBRA 350 GRS (C24U),2024-03-21,2024,3,21,4,8.0,184000.0,23000.0,4,0,Baja 
886,TUBIN 1/4,2024-03-21,2024,3,21,4,35.0,1575.0,45.0,1,0,Baja 
897,MANGUERA ACERADA R115-1/2 POR METRO (PLATEADA),2024-03-21,2024,3,21,4,90.0,59940.0,666.0,1,0,Baja 
857,EMPAQUE CENTRO CAMARA #208,2024-03-21,2024,3,21,4,2.0,6000.0,3000.0,1,0,Baja 
861,ORING #212,2024-03-21,2024,3,21,4,3.0,4500.0,1500.0,1,0,Baja 
873,ORING #223 SECADOR,2024-03-21,2024,3,21,4,3.0,6000.0,2000.0,1,0,Baja 
884,TUBIN 3/8,2024-03-21,2024,3,21,4,90.0,8100.0,90.0,1,0,Baja 
798,EMPAQUE CENTRO CAMARA #114,2024-03-21,2024,3,21,4,2.0,5000.0,2500.0,1,0,Baja 
694,"PIN DE HAUSING 9.1/2"" N",2024-03-21,2024,3,21,4,2.0,10000.0,5000.0,1,0,Baja 
T9563,TCA RO5 03 3/8 16 HILOS,2024-03-21,2024,3,21,4,1.0,200.0,200.0,1,0,Baja 
T9294,TORN MM HEX 083 P1.25 8*70,2024-03-21,2024,3,21,4,2.0,1800.0,900.0,1,0,Baja 
T9547,TCA RO5 02 5/16 18 HILOS,2024-03-21,2024,3,21,4,2.0,300.0,150.0,1,0,Baja 
TORNILLOS,TORNILLOS-VARIOS,2024-03-21,2024,3,21,4,2.0,2000.0,1000.0,2,0,Baja 
1695,"PERNO RIN DISCO E.G 1X4""  (170421)",2024-03-22,2024,3,22,5,100.0,795000.0,7950.0,1,0,Baja 
1697,"PERNO RIN DISCO E.G 1X5""",2024-03-22,2024,3,22,5,10.0,89500.0,8950.0,1,0,Baja 
1698,ABRAZADERA CREMALLERA 40-60-9MM,2024-03-22,2024,3,22,5,1.0,3800.0,3800.0,1,0,Baja 
1677,INFLALLANTA EXTRALARGO HEMBRA,2024-03-22,2024,3,22,5,1.0,20000.0,20000.0,1,0,Baja 
1631,RACOR NPT B66 3/8*1/8,2024-03-22,2024,3,22,5,1.0,7500.0,7500.0,1,0,Baja 
1532,PERNO NPR DELANTERO DERECHO R MOD.99,2024-03-22,2024,3,22,5,6.0,108000.0,18000.0,1,0,Baja 
1458,PLATO RECOGE RESORTE T30 ALUMINIO,2024-03-22,2024,3,22,5,1.0,15000.0,15000.0,1,0,Baja 
143,SOLUCION DE LIMPIEZA INDUSTRIAL,2024-03-22,2024,3,22,5,6.0,30000.0,5000.0,3,0,Baja 
1351,ACOPLE FRENO B1 MACHO 1/2x5/8  BENDIX HT,2024-03-22,2024,3,22,5,1.0,10000.0,10000.0,1,0,Baja 
1265,CAPSULA MANGUERA R115  1/2 IMP,2024-03-22,2024,3,22,5,2.0,18000.0,9000.0,1,0,Baja 
1250,MANTENIMIENTO,2024-03-22,2024,3,22,5,7.0,300000.0,42857.142857142855,4,0,Baja 
1206,RESORTE DE BANDA #38 AGRALE M/N,2024-03-22,2024,3,22,5,1.0,10000.0,10000.0,1,0,Baja 
1150,"RODAJA NPR 1.1/2""",2024-03-22,2024,3,22,5,2.0,24600.0,12300.0,1,0,Baja 
1114,"RODAJA FORD 1.3/4""",2024-03-22,2024,3,22,5,20.0,129000.0,6450.0,1,0,Baja 
1115,"RODAJA FORD 1.7/8""",2024-03-22,2024,3,22,5,10.0,74500.0,7450.0,1,0,Baja 
1112,RODAJA FORD 1.1/2,2024-03-22,2024,3,22,5,20.0,119000.0,5950.0,1,0,Baja 
1013,BANDA 9133XX MEDIO JUEGO INCOLBEST (A/C MARCA AGRALE 2002-2003 TIPO Buseta y buseton UBIC Del) / (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Del) // (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Tras) // (A/C MARCA AGRALE,2024-03-22,2024,3,22,5,1.0,103000.0,103000.0,1,0,Baja 
300,ACOPLE RAPIDO 1/4 NACIONAL (AUTOMATICO),2024-03-22,2024,3,22,5,2.0,33000.0,16500.0,2,0,Baja 
301,CALIBRADOR DE AIRE 10-150 LIBRAS REGLA METALICA (LARGO),2024-03-22,2024,3,22,5,1.0,40000.0,40000.0,1,0,Baja 
304,ESPARRAGO EXTRA LARGO 14CM HEX 1/2 ROSCA 3/8x5/16,2024-03-22,2024,3,22,5,2.0,24000.0,12000.0,1,0,Baja 
2772,TORNILLOS VARIOS,2024-03-22,2024,3,22,5,1.0,9000.0,9000.0,1,0,Baja 
280,EMBOLO CAMARA PAREJA,2024-03-22,2024,3,22,5,1.0,16000.0,16000.0,1,0,Baja 
2940,TUERCA CAPUCHON NKR DERECHO,2024-03-22,2024,3,22,5,15.0,81750.0,5450.0,1,0,Baja 
2941,TUERCA CAPUCHON NKR IZQUIERDO,2024-03-22,2024,3,22,5,15.0,81750.0,5450.0,1,0,Baja 
2942,"PERNO HINO RK 4.1/2"" TRASERO IZQUIERDO",2024-03-22,2024,3,22,5,10.0,169500.0,16950.0,1,0,Baja 
2943,"ESPARRAGO EJE 1/2x1/2x2""",2024-03-22,2024,3,22,5,20.0,39000.0,1950.0,1,0,Baja 
2934,TUERCA NPR DELANTERA DERECHO,2024-03-22,2024,3,22,5,15.0,74250.0,4950.0,1,0,Baja 
2935,TUERCA NPR DELANTERA IZQUIERDO,2024-03-22,2024,3,22,5,15.0,74250.0,4950.0,1,0,Baja 
2936,TUERCA NKR DELANTERA IZQUIERDO,2024-03-22,2024,3,22,5,15.0,74250.0,4950.0,1,0,Baja 
2937,TUERCA NKR DELANTERA DERECHO,2024-03-22,2024,3,22,5,15.0,74250.0,4950.0,1,0,Baja 
2938,TUERCA CAPUCHON NPR DERECHO,2024-03-22,2024,3,22,5,15.0,81750.0,5450.0,1,0,Baja 
2939,TUERCA CAPUCHON NPR IZQUIERDO,2024-03-22,2024,3,22,5,15.0,81750.0,5450.0,1,0,Baja 
261,VALVULA DE PUERTA SENCILLA USA  A 83034,2024-03-22,2024,3,22,5,2.0,56000.0,28000.0,1,0,Baja 
265,VALVULA FRENO DE SEGUIDAD DE BOTON PP1 BENDIX 275175N,2024-03-22,2024,3,22,5,1.0,253000.0,253000.0,1,0,Baja 
2679,"FRENO DE AHOGO FORD CARGO 815 3"" AGRALE",2024-03-22,2024,3,22,5,1.0,280000.0,280000.0,1,0,Baja 
2493,TUERCA HAUSSING EAGLE,2024-03-22,2024,3,22,5,2.0,178900.0,89450.0,1,0,Baja 
252,SILICONA GRIS PEQUEÑA 50ML,2024-03-22,2024,3,22,5,2.0,45000.0,22500.0,2,0,Baja 
2528,RETEN LYO MILIMETRICO 100X120X13/10,2024-03-22,2024,3,22,5,2.0,56000.0,28000.0,1,0,Baja 
239,"FRENO DE AHOGO 3""",2024-03-22,2024,3,22,5,1.0,290000.0,290000.0,1,0,Baja 
2343,DIAFRAGMA TIPO 30 SAP,2024-03-22,2024,3,22,5,2.0,36000.0,18000.0,1,0,Baja 
2273,"PERNO HINO 700- RK 4.1/2"" TRASERO DERECHO",2024-03-22,2024,3,22,5,10.0,169500.0,16950.0,1,0,Baja 
2328,ESPARRAGO MILIMETRICO NPR EJEM10x1.5/M10x1.25x50 CON CONO/TUERCA,2024-03-22,2024,3,22,5,10.0,49500.0,4950.0,1,0,Baja 
215,PERA FULLER DOBLE CAPADA NACIONAL,2024-03-22,2024,3,22,5,1.0,100000.0,100000.0,1,0,Baja 
1891,BANDA 9388 X MEDIO JUEGO INCOLBEST (Parejo MARCA CHEVROLET 2009-2011 TIPO NQR CAMION  F.A UBIC Del) / (Parejo MARCA CHEVROLET 2011-2012 TIPO NQR REWARD BUSETON EURO II UBIC Del) // (Parejo MARCA CHEVROLET 2011-2012 TIPO NQR REWARD BUSETON EURO IV SI U,2024-03-22,2024,3,22,5,2.0,212000.0,106000.0,1,0,Baja 
1863,FITING MACHO,2024-03-22,2024,3,22,5,3.0,6000.0,2000.0,2,0,Baja 
1888,RACOR B3 MACHO BRONCE MANGUERA 1/4x1/4,2024-03-22,2024,3,22,5,1.0,5500.0,5500.0,1,0,Baja 
192,EMPAQUE BASE DE COMPRESOR,2024-03-22,2024,3,22,5,1.0,10000.0,10000.0,1,0,Baja 
633,REFUERZO 5/16,2024-03-22,2024,3,22,5,2.0,1700.0,850.0,1,0,Baja 
644,RACOR B49 5/8*1/2,2024-03-22,2024,3,22,5,1.0,24000.0,24000.0,1,0,Baja 
666,ROLLO TEFLON POR UNIDAD,2024-03-22,2024,3,22,5,4.0,4800.0,1200.0,2,0,Baja 
622,ANILLO B60 5/8,2024-03-22,2024,3,22,5,1.0,1800.0,1800.0,1,0,Baja 
631,REFUERZO 3/8,2024-03-22,2024,3,22,5,8.0,8400.0,1050.0,1,0,Baja 
632,REFUERZO 1/4,2024-03-22,2024,3,22,5,15.0,11150.0,737.5,3,0,Baja 
577,RACOR RECTO B68 1/4x1/8,2024-03-22,2024,3,22,5,2.0,10000.0,5000.0,1,0,Baja 
578,RACOR RECTO B68 3/8x3/8,2024-03-22,2024,3,22,5,4.0,34900.0,8725.0,1,0,Baja 
591,"RACOR CODO B69 1/4*1/8  90""",2024-03-22,2024,3,22,5,3.0,22250.0,7416.666666666667,2,0,Baja 
535,RACOR UNION B62 1/4*1/4,2024-03-22,2024,3,22,5,2.0,12500.0,6250.0,1,0,Baja 
539,RACOR T COPA B64 3/8*3/8*3/8,2024-03-22,2024,3,22,5,1.0,19000.0,19000.0,1,0,Baja 
540,RACOR T COPA B64 1/4*1/4*1/4,2024-03-22,2024,3,22,5,5.0,67500.0,13500.0,1,0,Baja 
549,RACOR BUCHIN B110 3/8*1/4,2024-03-22,2024,3,22,5,1.0,5500.0,5500.0,1,0,Baja 
561,RACOR MONOSHIP B68 LARGO,2024-03-22,2024,3,22,5,2.0,11000.0,5500.0,1,0,Baja 
508,TUERCA 5/16 VIGIA,2024-03-22,2024,3,22,5,1.0,3000.0,3000.0,1,0,Baja 
534,RACOR UNION B62 5/16*5/16,2024-03-22,2024,3,22,5,1.0,7500.0,7500.0,1,0,Baja 
958,BANDA 4515E MEDIO JUEGO INCOLBEST (A/C MARCA CHEVROLET 1980-1992 TIPO Brigadier UBIC Tras) / (A/C MARCA CHEVROLET 1980-1992 TIPO C-70 UBIC Tras) // (A/C MARCA CHEVROLET 1980-1997 TIPO Kodiak diesel - Gasolina UBIC Tras) // (A/C MARCA CHEVROLET 1987-1992,2024-03-22,2024,3,22,5,1.0,130000.0,130000.0,1,0,Baja 
959,"BANDA 4524XX MEDIO JUEGO INCOLBEST  (A/C MARCA CHEVROLET Todos- TIPO Kodiak diesel UBIC Del) / (A/C MARCA CHEVROLET 1980-1984 TIPO BRIGADIER 151"" UBIC Del) // (A/C MARCA CHEVROLET 1985-1987 TIPO BRIGADIER 169"""" DDA UBIC Del) // (A/C MARCA CHEVROLET 1995-",2024-03-22,2024,3,22,5,2.0,232000.0,116000.0,1,0,Baja 
905,"MANGUERA CAMARA 65CM 26""",2024-03-22,2024,3,22,5,1.0,28000.0,28000.0,1,0,Baja 
916,ACOPLE HEMBRA  R2 JIC 1/2x7/8 IMP,2024-03-22,2024,3,22,5,1.0,10000.0,10000.0,1,0,Baja 
925,REMACHE #10-9,2024-03-22,2024,3,22,5,4000.0,359600.0,89.9,1,0,Baja 
926,REMACHE #10-10,2024-03-22,2024,3,22,5,4000.0,372240.0,93.06,1,0,Baja 
927,REMACHE #10-12,2024-03-22,2024,3,22,5,4000.0,433160.0,108.29,1,0,Baja 
931,GRASA AZUL LITIO KILO 900 GRS 0.9 KG PLASTI (C12U),2024-03-22,2024,3,22,5,1.0,57000.0,57000.0,1,0,Baja 
933,GRASA AZUL LITIO LIBRA 350 GRS (C24U),2024-03-22,2024,3,22,5,2.0,46000.0,23000.0,1,0,Baja 
886,TUBIN 1/4,2024-03-22,2024,3,22,5,330.0,15000.0,47.5,1,0,Baja 
897,MANGUERA ACERADA R115-1/2 POR METRO (PLATEADA),2024-03-22,2024,3,22,5,100.0,65000.0,650.0,1,0,Baja 
714,"PIN CHAVETA PC#8 3/16x2""",2024-03-22,2024,3,22,5,1.0,1000.0,1000.0,1,0,Baja 
885,TUBIN 5/16,2024-03-22,2024,3,22,5,100.0,7000.0,70.0,1,0,Baja 
798,EMPAQUE CENTRO CAMARA #114,2024-03-22,2024,3,22,5,2.0,6000.0,3000.0,1,0,Baja 
1782,"RETEN SNA LEVA FRENO KENWORTH,TRACTOMULAS 38X47.6X7",2024-03-23,2024,3,23,6,8.0,48000.0,6000.0,1,0,Baja 
1795,RETEN LYO. RDA TRAS NQR 82X121X12/17.5,2024-03-23,2024,3,23,6,1.0,42000.0,42000.0,1,0,Baja 
1732,TUERCA ALTA 1/2 RF,2024-03-23,2024,3,23,6,4.0,4000.0,1000.0,2,0,Baja 
1688,REFUERZO 12MM,2024-03-23,2024,3,23,6,4.0,4000.0,1000.0,1,0,Baja 
143,SOLUCION DE LIMPIEZA INDUSTRIAL,2024-03-23,2024,3,23,6,13.0,65000.0,5000.0,3,0,Baja 
1365,RETEN LYO MILIMETRICO 100X130X13,2024-03-23,2024,3,23,6,1.0,20000.0,20000.0,1,0,Baja 
1261,VALVULA PERA STOP ALUMINIO M3250 MASAN PARTS,2024-03-23,2024,3,23,6,1.0,45000.0,45000.0,1,0,Baja 
1265,CAPSULA MANGUERA R115  1/2 IMP,2024-03-23,2024,3,23,6,2.0,16100.0,8050.0,1,0,Baja 
1257,ACOPLE MACHO BI NPT 1/2x1/2,2024-03-23,2024,3,23,6,1.0,10000.0,10000.0,1,0,Baja 
1250,MANTENIMIENTO,2024-03-23,2024,3,23,6,4.0,415000.0,103750.0,4,0,Baja 
1202,RESORTE DE BANDA #34 DOBLE HINO (DUTRO) 19 CMS,2024-03-23,2024,3,23,6,2.0,20000.0,10000.0,2,0,Baja 
1161,AMARRA PLASTICA AP3  4.8x200 MM,2024-03-23,2024,3,23,6,6.0,900.0,150.0,1,0,Baja 
1160,AMARRA PLASTICA AP5  4.8x300 MM,2024-03-23,2024,3,23,6,1.0,950.0,950.0,1,0,Baja 
1114,"RODAJA FORD 1.3/4""",2024-03-23,2024,3,23,6,4.0,60000.0,15000.0,2,0,Baja 
1113,"RODAJA FORD 1.5/8""",2024-03-23,2024,3,23,6,4.0,54000.0,13500.0,2,0,Baja 
1077,BANDA 9134X MEDIO JUEGO MACBLOCK (A/C MARCA MITSUBISHI 2001-2006 TIPO CANTER 659 UBIC Tras) / (A/C MARCA MITSUBISHI 2000-2011 TIPO CANTER BUSETA 659 UBIC Tras) // (A/C MARCA MITSUBISHI 2001-2010 TIPO CANTER BUSETON 659 UBIC Tras) // (A/C MARCA MITSUBISHI,2024-03-23,2024,3,23,6,2.0,402000.0,201000.0,2,0,Baja 
1074,BANDA 9133X MEDIO JUEGO MACBLOCK (A/C MARCA AGRALE 2002-2003 TIPO Buseta y buseton UBIC Del) / (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Del) // (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Tras) // (A/C MARCA AGRALE 20,2024-03-23,2024,3,23,6,1.0,150000.0,150000.0,1,0,Baja 
1013,BANDA 9133XX MEDIO JUEGO INCOLBEST (A/C MARCA AGRALE 2002-2003 TIPO Buseta y buseton UBIC Del) / (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Del) // (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Tras) // (A/C MARCA AGRALE,2024-03-23,2024,3,23,6,1.0,105000.0,105000.0,1,0,Baja 
1007,SEPARADOR RING,2024-03-23,2024,3,23,6,4.0,48000.0,12000.0,2,0,Baja 
1,ANILLO COMPRESOR NISSAN HINO ESTANDAR AO3910 ST(Cummis 6BT),2024-03-23,2024,3,23,6,2.0,340000.0,170000.0,2,0,Baja 
304,ESPARRAGO EXTRA LARGO 14CM HEX 1/2 ROSCA 3/8x5/16,2024-03-23,2024,3,23,6,4.0,48000.0,12000.0,2,0,Baja 
2772,TORNILLOS VARIOS,2024-03-23,2024,3,23,6,2.0,20000.0,10000.0,2,0,Baja 
2801,ARANDELA COBRE D 24*30,2024-03-23,2024,3,23,6,2.0,9000.0,4500.0,1,0,Baja 
2879,REPUESTOS VARIOS,2024-03-23,2024,3,23,6,2.0,10000.0,5000.0,2,0,Baja 
260,SECADOR AIRE KTC AD9 NEGRO COMPLETO (GRANDE),2024-03-23,2024,3,23,6,1.0,273000.0,273000.0,1,0,Baja 
261,VALVULA DE PUERTA SENCILLA USA  A 83034,2024-03-23,2024,3,23,6,2.0,70000.0,35000.0,1,0,Baja 
2706,RELOJ MEDIDOR DE AIRE DOBLE AGUJA MECANICO,2024-03-23,2024,3,23,6,1.0,220000.0,220000.0,1,0,Baja 
2467,ACOPLE HEMBRA R12  1/2x7/8,2024-03-23,2024,3,23,6,1.0,11000.0,11000.0,1,0,Baja 
252,SILICONA GRIS PEQUEÑA 50ML,2024-03-23,2024,3,23,6,4.0,90000.0,22500.0,2,0,Baja 
2556,ARANDELA DE COBRE D 16x22,2024-03-23,2024,3,23,6,1.0,3000.0,3000.0,1,0,Baja 
238,"FRENO DE AHOGO 3""1/2",2024-03-23,2024,3,23,6,1.0,260000.0,260000.0,1,0,Baja 
2465,"MANGUERA CAUCHO LONA 300 PSI MULTIPROPOSITO 1""",2024-03-23,2024,3,23,6,60.0,27000.0,450.0,1,0,Baja 
2407,ABRAZADERA CREMALLERA 8-12-9MM ZN,2024-03-23,2024,3,23,6,1.0,2000.0,2000.0,1,0,Baja 
217,VALVULA DE RELAY R12 (SALIDAS LATERALES) BENDIX- OR103009X,2024-03-23,2024,3,23,6,2.0,600000.0,300000.0,2,0,Baja 
2191,TUERCA ACERADA G5 3/8 RF,2024-03-23,2024,3,23,6,8.0,1600.0,200.0,2,0,Baja 
